genes	control	control	infected	infected	infected
SNAPC1	2363.22033059226	1354.06925116407	1939.40571027306	1204.20289327869	800.607875730688
DERA	235.727539760625	135.06629454327	212.69826691083	132.067193085309	87.8041694633879
STRAP	2986.28674877703	1711.07154476125	5000.45864582325	3104.85152081612	2064.2439861374
ABCC2	2764.69810967963	1584.10650526623	1093.32077703651	678.85746443621	451.334767222164
PLEKHO1	206.345338458813	118.230989430468	813.575284689479	505.159754111049	335.852770243996
GCLM	4585.35014388283	2627.29697915912	2234.67645136172	1387.54043778321	922.498865086973
UBR2	673.397633582011	385.840887384178	772.484073240777	479.645672424713	318.889869013539
EHD2	198.888623957586	113.958468713667	175.088359613905	108.714699616306	72.2783886389209
DEPDC1	234.271446376096	134.231987537151	306.656935091261	190.407384347073	126.591334696509
CCDC28A	1857.80445091164	1064.47792831265	1512.28240576442	938.996332139072	624.286706989987
RRAGD	832.504202818589	477.005181408114	668.568008627304	415.122800803354	275.992181694277
HSF2	543.5362901707	311.433414770719	693.129720830029	430.373495767141	286.131524961532
PHF20	445.468336092911	255.242800877335	406.983936609507	252.701758784714	168.007417540074
HSD17B6	42.8300056401034	24.540578342906	33.5827648876641	20.8519869915868	13.8633324195433
NR1H3	330.552844445961	189.398947171769	148.521556108011	92.2190166978208	61.311321765217
TYMP	320.079304986683	183.397857239919	625.38912928893	388.312458257503	258.167468339865
NCAPH2	89.919424389485	51.5216994674633	162.842793446814	101.111264125663	67.2232850758952
TOMM34	167.258086618912	95.8349203277398	337.91735081679	209.817393744476	139.495975997658
SEC63	4619.62044963752	2646.93305229615	2476.10870743368	1537.44894828859	1022.16473935081
KPNA6	466.46360896657	267.272594735319	383.419309684916	238.070167379515	158.2796819742
VIM	16569.2751207074	9493.80202285447	24391.1602470811	15144.7969779484	10068.9375557593
FAS	236.514851422758	135.517405469736	557.314272582669	346.043871044943	230.065423404359
RNASET2	500.681594246098	286.87868947985	282.398957299616	175.345282133465	116.577376314095
CD44	6395.42531031864	3664.42715844806	11997.2655260648	7449.26230823864	4952.60234437866
KCNG1	33.7681447134715	19.3483467594877	53.5265438040073	33.2353455362977	22.0963423502028
AGPAT4	141.515012375507	81.0847487875806	494.781406903853	307.216380037486	204.251172941303
BTN3A1	75.8405739522019	43.4548517757438	193.654021797468	120.242367086117	79.9424969188864
MIPEP	241.782660665201	138.535735340994	219.573790279726	136.336297321609	90.6424606624653
PRKCH	114.751906901621	65.750123522755	84.9275268440725	52.7326350556308	35.0590113752529
IFNGR1	361.376939827909	207.060423425735	652.163609302316	404.937090291618	269.220266345854
B4GALT7	243.949989973848	139.777563678367	157.124664527059	97.5608015520838	64.8627789562372
SH2D2A	3.18554933984124	1.82524428776558	28.2316876649518	17.5294317162182	11.6543492524557
VRK2	326.328877957793	186.97871446408	734.19529991304	455.871661975471	303.083844871259
TNFRSF1B	7.24537660009516	4.15142910726135	103.332670108325	64.1606341857874	42.6568556907868
VEZT	886.293923044312	507.825416509983	1695.83057436774	1052.96384008098	700.057397249052
POU2F2	224.702214688873	128.749044530442	326.796773653086	202.912478942727	134.905280191839
BRD9	916.770597109291	525.287828581732	714.453965109081	443.614003682424	294.934406082991
SNX1	781.827312299204	447.968523967159	637.312794931933	395.716021415915	263.089687848038
TBPL1	216.294469383427	123.931605698207	418.347354324942	259.757456526541	172.698360579998
ARNTL2	149.424837119001	85.6168909364159	884.886896151077	549.438085556372	365.290982921612
BCLAF1	1863.98700139705	1068.02038324066	1103.31288453098	685.061697357178	455.459618413868
SLC39A9	942.806399796587	540.205726583823	1291.00451538037	801.601936315843	532.940775177915
ANK1	40.2181666926218	23.0440565154675	10.8121411224115	6.71340274661369	4.46337003663638
TFB1M	476.056312917764	272.768986793091	434.31738851673	269.673463929037	179.29096525364
RABEP1	881.50489889081	505.081419149519	859.481102921153	533.663289415751	354.803193780165
HMGB3	2204.30412820632	1263.01403283466	1422.36141380122	883.163187936701	587.166338632858
NUP160	509.552533911023	291.961527704331	717.260824902646	445.356820395056	296.093108485947
BAK1	41.19037374069	23.6011081168408	89.9663137841641	55.8612851259757	37.1390777002089
IKZF2	396.191076764192	227.008098943329	40.6070604934689	25.2134658956393	16.7630384241605
GRN	2427.77824929401	1391.05940883222	3356.12761267094	2083.86443330716	1385.44616241399
FAM13B	157.096957048989	90.0128338597047	123.062437295126	76.4111099909329	50.8015192402521
CENPQ	477.415531384067	273.547786766588	760.868133933581	472.433180655827	314.094682300368
SARS	2244.99687725846	1286.33001379655	3259.0860051977	2023.61000388649	1345.38632614295
RANBP3	257.99657405373	147.825923511871	444.70226511253	276.121572427822	183.577955823508
ARID4A	3049.58819424574	1747.34177303994	1795.97380790561	1115.14411052661	741.397618661654
TSSC1	618.853413899655	354.588341972085	462.100532341468	286.924388787569	190.760150706081
PNPLA6	130.614606320371	74.839074411225	139.51607972971	86.6273962067292	57.5937626825642
IFT88	500.656081329626	286.864071183259	247.57633206313	153.723449301266	102.202215990356
ALG1	173.458094686979	99.3873780369352	96.0421986404166	59.6338831359595	39.6472693808778
ZCCHC8	443.538509218784	254.137055807145	367.121665069015	227.950742291644	151.551836136562
ABCF2	354.134410448188	202.910625708281	361.545115831746	224.488188432769	149.249775657361
CHPF2	786.594541340554	450.700033244811	832.764908144246	517.074847462973	343.774456556877
FUT8	247.7255790596	141.940886759108	188.976275533153	117.337891990642	78.0114721312195
UBA6	783.835072647141	449.118923071151	1119.31482438694	694.99751541244	462.06539409442
GAB2	163.716462523724	93.8056536426169	134.677302430367	83.6229347921137	55.5962625234997
ATP6V0A1	408.188717566908	233.882462830254	524.644428244719	325.758728608612	216.578954566348
PIAS1	1105.72255502753	633.552823111553	1334.24309962003	828.449350431863	550.790135368178
SLC4A7	1522.44552236669	872.325208835907	2010.37219533677	1248.26693113671	829.903616458876
APBA2	93.28225335361	53.4485207791708	60.602172088418	37.6286975857007	25.0172390456366
MAP2K3	795.602842636884	455.861576429202	1057.85424736711	656.835822746581	436.693796110367
TMSB10	37793.9549634947	21655.0406381796	55426.8099030284	34415.2461225028	22880.7929665961
ASTE1	76.2899584462483	43.7123384423322	69.8802237462547	43.3895637062727	28.8473201830457
RNF19A	616.741549661275	353.378293805689	986.521319343889	612.544255563607	407.246783723114
PEX3	81.9073069478646	46.9309460265032	71.8476405247001	44.6111590456798	29.6594913338908
GABARAPL2	1818.68376991788	1042.06270509689	3806.79719521676	2363.69119278286	1571.48749209927
SH3YL1	84.119914050159	48.1987174667452	50.0578446860774	31.081583952737	20.6644254399635
FAM136A	583.107611770478	334.106844375463	330.976777484428	205.507899117555	136.630831462638
VCL	2471.28360897247	1415.98694903609	6063.56903695663	3764.95095338777	2503.10757584637
DEPDC1B	144.702812782193	82.9112828833072	240.144135221767	149.108699075267	99.1341238971666
DAPK2	44.9020183584155	25.7277925326147	40.1513267009429	24.9304947005883	16.5749065332414
NSMAF	130.480630802033	74.7623096138669	134.670720884287	83.6188482223004	55.5935455893389
ADSS	975.479813925317	558.92681865871	896.595279108746	556.707976821802	370.124331384148
TIMP2	1461.71278869653	837.526791550248	2809.57071352513	1744.49995902181	1159.82150034703
RFC1	778.256921325293	445.922774542181	1037.90404020552	644.44847281859	428.458132529806
TBC1D23	504.509616772504	289.072055679637	972.639480337474	603.924836425566	401.516208846856
CUL3	1044.98246344278	598.750189915186	990.681080103506	615.12710654499	408.96397843264
MYOM2	21.7118637860577	12.4403834706328	19.5596393463072	12.1448411580652	8.0744329173397
ZZZ3	405.673091418837	232.441068657043	360.155029605232	223.625065339438	148.675932868822
USP2	5.16374962330581	2.95870617526217	30.8253392900481	19.1398646310817	12.7250369930118
TUBG2	178.176024376944	102.090639954428	242.092866048184	150.318692057634	99.9385812827686
RPL26L1	617.749387593612	353.955761059447	190.220446839405	118.110414562266	78.5250796457622
NSUN2	864.137391324659	495.130248850138	1157.32170577721	718.596495394933	477.755050163717
FBXO42	88.2352756697245	50.5567221581985	160.767869559214	99.8229161871444	66.3667338152926
MFAP3	33.0957398096262	18.9630746827191	30.2856205383566	18.8047460538283	12.5022351929579
MRI1	514.52290137866	294.809430486729	250.33331131519	155.435294519857	103.340327160563
METTL1	156.982049783127	89.946994719179	82.8305918591128	51.430620132951	34.1933736930696
HOXC8	240.297836357018	137.684966196422	34.0362419007545	21.1335569221621	14.0505326872438
AGA	400.366400399267	229.400460448825	265.506521023127	164.856542964078	109.603993977641
PI4K2B	261.018782092701	149.557577104731	408.327671979493	253.536102012522	168.562126188404
BOD1L1	3324.63409620867	1904.93655744726	2518.16864566329	1563.56452536404	1039.52754158502
MAT2B	537.43290996293	307.936322535805	818.263678554311	508.070840443814	337.78819047754
TLL1	83.2634413354399	47.7079788959697	4.62987389724402	2.87475050374671	1.91126255127484
TRIO	240.129968441335	137.588781858491	396.859688482199	246.415477980962	163.82801725078
VCAN	744.099350189569	426.351295670492	230.461456463709	143.096594587084	95.1370082700398
CLEC16A	77.193310569869	44.2299378035657	90.0447145552031	55.9099652112309	37.1714423954476
CDH1	956.47854772774	548.039543376648	1568.36732267696	973.820205688391	647.4391737235
SKIV2L2	1037.5952065409	594.51746675696	862.082044068411	535.278248492227	355.876890715147
DNAH5	39.3964940366883	22.573257553763	8.52883719068581	5.29566885717826	3.5207972161361
ZFYVE16	371.694059326781	212.97188842676	234.19821242994	145.416796245858	96.679581977233
FAM65A	93.8714269722307	53.7861033017329	257.221019803794	159.711964659634	106.183648510245
RAI14	3049.50179514562	1747.29226840286	4557.13481039097	2829.58583377647	1881.23506115272
PNKP	300.771130595233	172.334730835186	305.715994002793	189.823141465279	126.202903930302
PHLPP2	112.880992616029	64.6781339698179	109.908989140962	68.243958455834	45.3716320694256
SPDL1	349.98316092289	200.532058097233	326.848151767796	202.944380299961	134.926489639175
STAU2	589.402288403899	337.713544929363	409.820826948413	254.463221863805	169.178516880394
PQLC2	164.809780620487	94.4320990050763	132.439638517575	82.2335393996507	54.6725304016799
CTNS	14.3407850037643	8.21692999157865	21.7026216839767	13.4754474966962	8.9590794500388
RTN4R	416.64616504465	238.728379829484	573.891445807541	356.336859177356	236.908661707146
PHF23	684.602689719257	392.261119038672	379.198263221966	235.449263286872	156.537187856459
INPP4A	123.07978071504	70.5217978826731	142.354064070091	88.3895385659391	58.7653136386501
RAB27B	1717.22528520952	983.929397493341	1919.10071035514	1191.59524779241	792.225749822276
PSMA4	27436.5058406921	15720.4677182825	19904.4816041069	12358.9583189911	8216.78757063209
LSG1	389.797845633047	223.344928997555	446.920568456379	277.498946584598	184.493695690849
PARP3	284.883118602296	163.231276441507	393.15056416814	244.112433183857	162.296850191628
TNC	16.3368619769882	9.36063479870588	115.752394363833	71.8722067582434	47.7838536163333
THAP3	198.630713679485	113.810692235691	375.135184709884	232.926443603528	154.859904635494
TDP1	99.4871985808755	57.0038073635968	176.607002041881	109.657644971131	72.9053008325975
AIFM2	281.910512718629	161.528043708276	394.945815631223	245.227128780841	163.037949618452
SPATA7	192.959431856359	110.561182136286	68.0046219027809	42.2249774855629	28.0730512409331
MED17	189.940074526415	108.831161932147	205.953213101073	127.879099139827	85.0197375244111
RETSAT	1243.15416728217	712.297880389081	1950.03361587711	1210.80190173272	804.995191331572
CAPG	1015.20829933695	581.690299403531	2664.83696581106	1654.6328431166	1100.07382728919
AP2S1	2090.01508125041	1197.52911709299	3248.96690244211	2017.32691791272	1341.20904991934
ADAM28	242.707801600134	139.065819174807	42.9703687281219	26.6808755246838	17.7386378953903
BARX2	36.5085285771881	20.9185217779613	7.83121835552835	4.86250801040317	3.23281253571227
DCUN1D1	381.107312318887	218.365459337199	330.83374859123	205.419090568575	136.571787572159
JADE2	398.09656856223	228.099900591558	118.628071949295	73.6577533564652	48.9709647559922
ZIC2	144.998580557017	83.0807508098438	108.305516471931	67.248340871998	44.709701025011
TRIT1	284.599793665625	163.06893796639	272.616019422735	169.270925420115	112.538872626843
ADRB1	26.1897073016033	15.0060816992043	38.0187009137024	23.6063188823609	15.6945352977609
CUL7	197.243809082119	113.016028765137	175.747162697215	109.123759244635	72.5503497527096
CTNNA1	2695.21194595647	1544.29257997925	3833.93972062282	2380.54434911407	1582.69222326625
PHKA2	373.524086520601	214.020450644962	198.796736629984	123.435547372129	82.0654658138113
CNTLN	669.003343661569	383.323063385736	247.366514207193	153.593170593803	102.115600886027
EPHA3	148.226777151075	84.9304309637171	61.134839554619	37.9594379256702	25.2371299979665
HSPA5	23054.6400769744	13209.7624672441	34712.7589374482	21553.6153805979	14329.8063146101
DSG2	2448.14192724019	1402.72731376287	2228.96263885839	1383.99265533021	920.140140831198
GEMIN8	165.578101692666	94.8723287734946	127.859090527684	79.3894160101969	52.7816301241138
OFD1	4028.07773193784	2307.99309209937	1615.05681897397	1002.81033716463	666.713108130975
WDR37	88.0778317195923	50.4665105055243	158.474955073161	98.3992149762424	65.4201936529185
YTHDC2	620.384687825069	355.465725646671	266.167781074403	165.267128156613	109.876969354661
CTPS2	219.77560503613	125.926213939104	246.615577214417	153.126903791255	101.805605887348
ATP6V1H	139.440797980473	79.8962730892802	171.620661389982	106.561559501194	70.846884908668
POLR2B	915.725586882651	524.689062484163	1206.36380678277	749.047390537984	498.000165509851
FAM214A	443.844198809864	254.312208699292	355.201420229867	220.549303156007	146.631028773612
ARAP2	119.760148717882	68.6197274094539	109.432275818261	67.9479607904563	45.1748395991351
TPR	3865.42539145004	2214.79715516817	2918.79587584924	1812.31932027914	1204.91084123194
CP	3631.84211167781	2080.95947078842	375.329807860278	233.047287715496	154.940247199291
KIAA0556	147.652663370785	84.6014773716644	129.23231619001	80.2420701541637	53.3485126874629
DTNBP1	158.38407623634	90.7503226548097	139.042364552021	86.3332601296095	57.3982078793056
XK	97.0692942984931	55.6184055038339	71.8338468848938	44.6025943906024	29.6537971686084
C12orf4	81.1501185544545	46.4970950192219	133.169917745607	82.6869795203226	54.9739976492746
SCML1	1448.26781389977	829.823139580391	3283.92650597695	2039.0338023988	1355.64075638188
WWC3	1472.238366281	843.557698094749	1040.77321802565	646.229983625754	429.642560495289
FAM184B	37.8419171638017	21.6825218424555	15.6513355905454	9.71812318689982	6.46104240753752
MAP4	540.175221319184	309.507601961829	786.969075675828	488.639603786801	324.869436345971
GOPC	1257.72658109338	720.647528198714	826.52562217017	513.200791517806	341.198811108727
ROS1	23.0199506834054	13.18988626672	31.1673353607378	19.3522145564392	12.8662167091552
USP28	280.308295002173	160.610010922488	216.544986130803	134.455672396155	89.3921372036713
HDAC9	429.605561498361	246.153806914913	861.182074699122	534.719445497774	355.505373522456
TSPAN17	254.38473223642	145.756423735833	221.181938408387	137.334817960739	91.3063217877202
NOP16	604.308920336328	346.254691802903	487.755392026534	302.853833614801	201.350757202613
CC2D2A	142.065526018133	81.4001800599747	77.0224082852079	47.824241422534	31.7956920278428
RRM2B	870.580290746385	498.821877549488	2250.08760637546	1397.10942964397	928.86075832713
