genes	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control
SLC9A3R1	55.1848173123026	57.5358485238357	55.1848173123026	156.032625896147	55.1848173123026	88.4318373707683	120.952296330518	88.4318373707683	91.8630412253748	57.5358485238357	91.8630412253748	88.4318373707683	91.8630412253748	156.032625896147	120.952296330518	156.032625896147	120.952296330518	57.5358485238357
SH3BP5L	10.2956688977621	8.95424528986425	10.2956688977621	24.2831980641933	10.2956688977621	13.7625564507527	22.5657138338556	13.7625564507527	17.138617149813	8.95424528986425	17.138617149813	13.7625564507527	17.138617149813	24.2831980641933	22.5657138338556	24.2831980641933	22.5657138338556	8.95424528986425
COG4	34.3875342162386	34.8644020091784	34.3875342162386	94.5494736822621	34.3875342162386	53.5861242617721	75.3694844192423	53.5861242617721	57.2429814430332	34.8644020091784	57.2429814430332	53.5861242617721	57.2429814430332	94.5494736822621	75.3694844192423	94.5494736822621	75.3694844192423	34.8644020091784
SYNJ1	7.41292293795085	6.09651292137474	7.41292293795085	16.5332561235768	7.41292293795085	9.37025963853564	16.2474045495561	9.37025963853564	12.339873150177	6.09651292137474	12.339873150177	9.37025963853564	12.339873150177	16.5332561235768	16.2474045495561	16.5332561235768	16.2474045495561	6.09651292137474
EIF2B1	13.5902831556046	12.0024993182018	13.5902831556046	32.5498195296434	13.5902831556046	18.4476825315311	29.7867427221849	18.4476825315311	22.6229749882582	12.0024993182018	22.6229749882582	18.4476825315311	22.6229749882582	32.5498195296434	29.7867427221849	32.5498195296434	29.7867427221849	12.0024993182018
Sep-06	3.08870067735846	2.09567443857495	3.08870067735846	5.68330169909317	3.08870067735846	3.2210238640586	6.76971416775619	3.2210238640586	5.14158515831071	2.09567443857495	5.14158515831071	3.2210238640586	5.14158515831071	5.68330169909317	6.76971416775619	5.68330169909317	6.76971416775619	2.09567443857495
IHH	14.8257632403934	13.526625909049	14.8257632403934	36.6831291143538	14.8257632403934	20.7902449212805	32.4946279812799	20.7902449212805	24.6796087417015	13.526625909049	24.6796087417015	20.7902449212805	24.6796087417015	36.6831291143538	32.4946279812799	36.6831291143538	32.4946279812799	13.526625909049
ZNF337	5.14783446300263	3.61980130638287	5.14783446300263	9.81661203489922	5.14783446300263	5.5635866794931	11.282856947879	5.5635866794931	8.56930859841392	3.61980130638287	8.56930859841392	5.5635866794931	8.56930859841392	9.81661203489922	11.282856947879	9.81661203489922	11.282856947879	3.61980130638287
BCAT2	18.1203772787074	16.193847994098	18.1203772787074	43.9164223820455	18.1203772787074	24.8897299503239	39.7156563884538	24.8897299503239	30.1639662147101	16.193847994098	30.1639662147101	24.8897299503239	30.1639662147101	43.9164223820455	39.7156563884538	43.9164223820455	39.7156563884538	16.193847994098
AMD1	7.82470837861911	5.90599160092164	7.82470837861911	16.0165775191553	7.82470837861911	9.07743089161984	17.1499425494997	9.07743089161984	13.0253490610247	5.90599160092164	13.0253490610247	9.07743089161984	13.0253490610247	16.0165775191553	17.1499425494997	16.0165775191553	17.1499425494997	5.90599160092164
TMEM161A	25.1214320711911	24.3860296555698	25.1214320711911	66.1329647508987	25.1214320711911	37.4810046944331	55.0603416683649	37.4810046944331	41.8182257800426	24.3860296555698	41.8182257800426	37.4810046944331	41.8182257800426	66.1329647508987	55.0603416683649	66.1329647508987	55.0603416683649	24.3860296555698
ITIH2	346.940556843454	352.517793781728	346.940556843454	956.000101677349	346.940556843454	541.815181487994	760.413082513718	541.815181487994	577.53230378022	352.517793781728	577.53230378022	541.815181487994	577.53230378022	956.000101677349	760.413082513718	956.000101677349	760.413082513718	352.517793781728
FLOT1	23.8859518550528	21.7188078819656	23.8859518550528	58.8996723278203	23.8859518550528	33.3815201440762	52.3524561213825	33.3815201440762	39.7615918079493	21.7188078819656	39.7615918079493	33.3815201440762	39.7615918079493	58.8996723278203	52.3524561213825	58.8996723278203	52.3524561213825	21.7188078819656
SLC5A3	11.1193224526692	9.52579292335952	11.1193224526692	25.8331895975945	11.1193224526692	14.6410175957893	24.3709710349987	14.6410175957893	18.509706593521	9.52579292335952	18.509706593521	14.6410175957893	18.509706593521	25.8331895975945	24.3709710349987	25.8331895975945	24.3709710349987	9.52579292335952
GNAI2	16.6789836620348	15.0507527878961	16.6789836620348	40.8164394800972	16.6789836620348	23.1328077536821	36.5564565153061	23.1328077536821	27.7645598620343	15.0507527878961	27.7645598620343	23.1328077536821	27.7645598620343	40.8164394800972	36.5564565153061	40.8164394800972	36.5564565153061	15.0507527878961
PPHLN1	18.1203772935392	16.3843637927739	18.1203772935392	44.4330860118482	18.1203772935392	25.1825502103413	39.7156564209616	25.1825502103413	30.1639662393997	16.3843637927739	30.1639662393997	25.1825502103413	30.1639662393997	44.4330860118482	39.7156564209616	44.4330860118482	39.7156564209616	16.3843637927739
CERK	34.181620879301	34.4833703387872	34.181620879301	93.5161462245796	34.181620879301	53.0004836294767	74.9181702324664	53.0004836294767	56.9002091683167	34.4833703387872	56.9002091683167	53.0004836294767	56.9002091683167	93.5161462245796	74.9181702324664	93.5161462245796	74.9181702324664	34.4833703387872
CTDSP2	14.6198498742248	12.9550783526718	14.6198498742248	35.1331377900908	14.6198498742248	19.9117838947734	32.0433137304363	19.9117838947734	24.3368364183258	12.9550783526718	24.3368364183258	19.9117838947734	24.3368364183258	35.1331377900908	32.0433137304363	35.1331377900908	32.0433137304363	12.9550783526718
ATF1	6.5892281211673	4.7628964554043	6.5892281211673	12.9165947817787	6.5892281211673	7.32050878824933	14.4420569119676	7.32050878824933	10.9687150201591	4.7628964554043	10.9687150201591	7.32050878824933	10.9687150201591	12.9165947817787	14.4420569119676	12.9165947817787	14.4420569119676	4.7628964554043
ADAR	163.534317504202	168.233249932974	163.534317504202	456.235137285064	163.534317504202	258.572277634271	358.429223730847	258.572277634271	272.226320251003	168.233249932974	272.226320251003	258.572277634271	272.226320251003	456.235137285064	358.429223730847	456.235137285064	358.429223730847	168.233249932974
MOCS2	5.35374783702189	3.42928544614346	5.35374783702189	9.29994823814119	5.35374783702189	5.27076632485343	11.7341712159294	5.27076632485343	8.91208093485817	3.42928544614346	8.91208093485817	5.27076632485343	8.91208093485817	9.29994823814119	11.7341712159294	9.29994823814119	11.7341712159294	3.42928544614346
ZSCAN2	11.9429759539259	12.0024990421695	11.9429759539259	32.5498187810658	11.9429759539259	18.4476821072731	26.1762281185529	18.4476821072731	19.8807959479205	12.0024990421695	19.8807959479205	18.4476821072731	19.8807959479205	32.5498187810658	26.1762281185529	32.5498187810658	26.1762281185529	12.0024990421695
QRICH2	4.73600779193595	3.81031698521462	4.73600779193595	10.3332753396941	4.73600779193595	5.85640675531159	10.3802285804827	5.85640675531159	7.88376405365606	3.81031698521462	7.88376405365606	5.85640675531159	7.88376405365606	10.3332753396941	10.3802285804827	10.3332753396941	10.3802285804827	3.81031698521462
IP6K2	37.2703215478173	38.4842027149815	37.2703215478173	104.366084088437	37.2703215478173	59.1497100181819	81.6878843808425	59.1497100181819	62.0417943119083	38.4842027149815	62.0417943119083	59.1497100181819	62.0417943119083	104.366084088437	81.6878843808425	104.366084088437	81.6878843808425	38.4842027149815
SS18	13.3843695977992	12.0024990528285	13.3843695977992	32.549818809972	13.3843695977992	18.4476821236558	29.335428051318	18.4476821236558	22.2802023458756	12.0024990528285	22.2802023458756	18.4476821236558	22.2802023458756	32.549818809972	29.335428051318	32.549818809972	29.335428051318	12.0024990528285
EXOSC2	21.8268183072686	22.6713867263073	21.8268183072686	61.4829900726551	21.8268183072686	34.8456212150939	47.8393138625935	34.8456212150939	36.3338687637982	22.6713867263073	36.3338687637982	34.8456212150939	36.3338687637982	61.4829900726551	47.8393138625935	61.4829900726551	47.8393138625935	22.6713867263073
MGAT4A	39.5353690779048	41.1514250110926	39.5353690779048	111.599377928512	39.5353690779048	63.249195371625	86.6523422408991	63.249195371625	65.8122907050797	41.1514250110926	65.8122907050797	63.249195371625	65.8122907050797	111.599377928512	86.6523422408991	111.599377928512	86.6523422408991	41.1514250110926
NUP62	37.2703216239071	37.9126556203625	37.2703216239071	102.816094016425	37.2703216239071	58.2712497013911	81.6878845476137	58.2712497013911	62.0417944385707	37.9126556203625	62.0417944385707	58.2712497013911	62.0417944385707	102.816094016425	81.6878845476137	102.816094016425	81.6878845476137	37.9126556203625
PDK3	4.32418094626215	2.66722201298814	4.32418094626215	7.23329307226844	4.32418094626215	4.09948491828684	9.47759983038815	4.09948491828684	7.19821921823964	2.66722201298814	7.19821921823964	4.09948491828684	7.19821921823964	7.23329307226844	9.47759983038815	7.23329307226844	9.47759983038815	2.66722201298814
PCDHGB6	3.91235418076152	1.90515857751989	3.91235418076152	5.16663790012321	3.91235418076152	2.92820350816531	8.57497125601455	2.92820350816531	6.51267451628295	1.90515857751989	6.51267451628295	2.92820350816531	6.51267451628295	5.16663790012321	8.57497125601455	5.16663790012321	8.57497125601455	1.90515857751989
NMD3	7.41290026985235	5.71550912967629	7.41290026985235	15.5000042706825	7.41290026985235	8.78466185542195	16.2473548663515	8.78466185542195	12.3398354158767	5.71550912967629	12.3398354158767	8.78466185542195	12.3398354158767	15.5000042706825	16.2473548663515	15.5000042706825	16.2473548663515	5.71550912967629
ZDHHC20	4.94192108355033	3.61980130177658	4.94192108355033	9.81661202240731	4.94192108355033	5.56358667241328	10.8315426679207	5.56358667241328	8.22653625292559	3.61980130177658	8.22653625292559	5.56358667241328	8.22653625292559	9.81661202240731	10.8315426679207	9.81661202240731	10.8315426679207	3.61980130177658
SAFB2	32.5343137942401	33.3402751267354	32.5343137942401	90.4161633067667	32.5343137942401	51.2435614238435	71.3076558844332	51.2435614238435	54.1580303221058	33.3402751267354	54.1580303221058	51.2435614238435	54.1580303221058	90.4161633067667	71.3076558844332	90.4161633067667	71.3076558844332	33.3402751267354
DCAF7	24.2977785687961	22.4808712818317	24.2977785687961	60.9663274034156	24.2977785687961	34.5528014994778	53.2550845823161	34.5528014994778	40.4471364237486	22.4808712818317	40.4471364237486	34.5528014994778	40.4471364237486	60.9663274034156	53.2550845823161	60.9663274034156	53.2550845823161	22.4808712818317
MTTP	129.318737123236	131.660394114508	129.318737123236	357.052473323613	129.318737123236	202.360282488612	283.436622161853	202.360282488612	215.2695806228	131.660394114508	215.2695806228	202.360282488612	215.2695806228	357.052473323613	283.436622161853	357.052473323613	283.436622161853	131.660394114508
CYB561A3	13.1784562171196	11.6214673370017	13.1784562171196	31.516491229072	13.1784562171196	17.8620414215266	28.8841137686698	17.8620414215266	21.9374299983442	11.6214673370017	21.9374299983442	17.8620414215266	21.9374299983442	31.516491229072	28.8841137686698	31.516491229072	28.8841137686698	11.6214673370017
PRPF8	181.722555757174	185.112011146956	181.722555757174	502.00898961646	181.722555757174	284.51471013488	398.29361560613	284.51471013488	302.503250787788	185.112011146956	302.503250787788	284.51471013488	302.503250787788	502.00898961646	398.29361560613	502.00898961646	398.29361560613	185.112011146956
TP53I3	6.5892281019672	5.33444401573561	6.5892281019672	14.466586116765	6.5892281019672	8.19896982083389	14.4420568698855	8.19896982083389	10.9687149881978	5.33444401573561	10.9687149881978	8.19896982083389	10.9687149881978	14.466586116765	14.4420568698855	14.466586116765	14.4420568698855	5.33444401573561
ATXN1L	16.0612435523919	15.0507527398282	16.0612435523919	40.816439349741	16.0612435523919	23.1328076798024	35.2025137383656	23.1328076798024	26.7362428733679	15.0507527398282	26.7362428733679	23.1328076798024	26.7362428733679	40.816439349741	35.2025137383656	40.816439349741	35.2025137383656	15.0507527398282
MPV17L2	7.2069168320565	4.57237319172474	7.2069168320565	12.3999109074823	7.2069168320565	7.02767705462019	15.7958870347835	7.02767705462019	11.9969464482301	4.57237319172474	11.9969464482301	7.02767705462019	11.9969464482301	12.3999109074823	15.7958870347835	12.3999109074823	15.7958870347835	4.57237319172474
KLF16	6.58922810217309	4.57238059054232	6.58922810217309	12.3999309724846	6.58922810217309	7.02768842650484	14.4420568703367	7.02768842650484	10.9687149885405	4.57238059054232	10.9687149885405	7.02768842650484	10.9687149885405	12.3999309724846	14.4420568703367	12.3999309724846	14.4420568703367	4.57238059054232
BECN1	23.8859519726969	23.2429346693772	23.8859519726969	63.0329824455979	23.8859519726969	35.7240828359426	52.3524563792311	35.7240828359426	39.7615920037849	23.2429346693772	39.7615920037849	35.7240828359426	39.7615920037849	63.0329824455979	52.3524563792311	63.0329824455979	52.3524563792311	23.2429346693772
PRC1	51.4783495644501	53.72547445529	51.4783495644501	145.699195751018	51.4783495644501	82.5753428791327	112.828580293901	82.5753428791327	85.6930941981952	53.72547445529	85.6930941981952	82.5753428791327	85.6930941981952	145.699195751018	112.828580293901	145.699195751018	112.828580293901	53.72547445529
EMD	8.44246380017548	8.19212763933287	8.44246380017548	22.2163958651269	8.44246380017548	12.5911917127969	18.5039188865966	12.5911917127969	14.0536915385667	8.19212763933287	14.0536915385667	12.5911917127969	14.0536915385667	22.2163958651269	18.5039188865966	22.2163958651269	18.5039188865966	8.19212763933287
TGOLN2	25.327345506265	23.8144823530858	25.327345506265	64.5829741151736	25.327345506265	36.6025440581564	55.511656070233	36.6025440581564	42.1609982181212	23.8144823530858	42.1609982181212	36.6025440581564	42.1609982181212	64.5829741151736	55.511656070233	64.5829741151736	55.511656070233	23.8144823530858
BRAT1	26.3569125315982	27.4342833208686	26.3569125315982	74.3995852318166	26.3569125315982	42.1661302172258	57.7682277507279	42.1661302172258	43.8748601587565	27.4342833208686	43.8748601587565	42.1661302172258	43.8748601587565	74.3995852318166	57.7682277507279	74.3995852318166	57.7682277507279	27.4342833208686
WDR76	8.03062176476047	7.23960259070301	8.03062176476047	19.633224009966	8.03062176476047	11.1271733250761	17.6012568441189	11.1271733250761	13.368121417648	7.23960259070301	13.368121417648	11.1271733250761	13.368121417648	19.633224009966	17.6012568441189	19.633224009966	17.6012568441189	7.23960259070301
BTRC	6.79514149751545	5.52495987291743	6.79514149751545	14.9832499052311	6.79514149751545	8.49179017077408	14.8933711851224	8.49179017077408	11.3114873604801	5.52495987291743	11.3114873604801	8.49179017077408	11.3114873604801	14.9832499052311	14.8933711851224	14.9832499052311	14.8933711851224	5.52495987291743
OVCA2	5.35378550462593	4.00086292488849	5.35378550462593	10.850020709476	5.35378550462593	6.14927334164374	11.7342537745647	6.14927334164374	8.91214363798615	4.00086292488849	8.91214363798615	6.14927334164374	8.91214363798615	10.850020709476	11.7342537745647	10.850020709476	11.7342537745647	4.00086292488849
MT-CO3	476.763278527963	488.657431841742	476.763278527963	1325.19992683079	476.763278527963	751.060002612879	1044.9543217237	751.060002612879	793.64083897031	488.657431841742	793.64083897031	751.060002612879	793.64083897031	1325.19992683079	1044.9543217237	1325.19992683079	1044.9543217237	488.657431841742
CD9	8.4424485204769	7.23960260569597	8.4424485204769	19.6332240506257	8.4424485204769	11.12717334812	18.5038853970478	11.12717334812	14.0536661033175	7.23960260569597	14.0536661033175	11.12717334812	14.0536661033175	19.6332240506257	18.5038853970478	19.6332240506257	18.5038853970478	7.23960260569597
C9ORF78	8.236535149553	7.23960256715197	8.236535149553	19.6332239460975	8.236535149553	11.1271732888784	18.0525711357817	11.1271732888784	13.7108937720259	7.23960256715197	13.7108937720259	11.1271732888784	13.7108937720259	19.6332239460975	18.0525711357817	19.6332239460975	18.0525711357817	7.23960256715197
CCR6	8.44244852368307	7.23960259330519	8.44244852368307	19.633224017023	8.44244852368307	11.1271733290756	18.503885404075	11.1271733290756	14.0536661086546	7.23960259330519	14.0536661086546	11.1271733290756	14.0536661086546	19.633224017023	18.503885404075	19.633224017023	18.503885404075	7.23960259330519
EXOSC7	18.7381170968185	16.574879528778	18.7381170968185	44.9497494716901	18.7381170968185	25.475370374033	41.0695985264244	25.475370374033	31.19228271808	16.574879528778	31.19228271808	25.475370374033	31.19228271808	44.9497494716901	41.0695985264244	44.9497494716901	41.0695985264244	16.574879528778
GBA3	18.1203773227646	16.9559113693019	18.1203773227646	45.9830773907587	18.1203773227646	26.0610112678199	39.7156564850169	26.0610112678199	30.1639662880496	16.9559113693019	30.1639662880496	26.0610112678199	30.1639662880496	45.9830773907587	39.7156564850169	45.9830773907587	39.7156564850169	16.9559113693019
LGALS3	100.923626023322	103.110312334941	100.923626023322	279.626931788928	100.923626023322	158.479184814232	221.2011367627	158.479184814232	168.001846695031	103.110312334941	168.001846695031	158.479184814232	168.001846695031	279.626931788928	221.2011367627	279.626931788928	221.2011367627	103.110312334941
P4HA2	13.3843696010508	11.8119832015516	13.3843696010508	32.0331550375196	13.3843696010508	18.1548617827913	29.3354280584447	18.1548617827913	22.2802023512883	11.8119832015516	22.2802023512883	18.1548617827913	22.2802023512883	32.0331550375196	29.3354280584447	32.0331550375196	29.3354280584447	11.8119832015516
SRSF6	7.20696823700388	5.14392816281148	7.20696823700388	13.9499223398454	7.20696823700388	7.90614947743772	15.7959997024833	7.90614947743772	11.9970320191358	5.14392816281148	11.9970320191358	7.90614947743772	11.9970320191358	13.9499223398454	15.7959997024833	13.9499223398454	15.7959997024833	5.14392816281148
CKAP2L	13.7961963629952	12.3835307651792	13.7961963629952	33.5831463814453	13.7961963629952	19.0333228204423	30.238056625024	19.0333228204423	22.9657470473252	12.3835307651792	22.9657470473252	19.0333228204423	22.9657470473252	33.5831463814453	30.238056625024	33.5831463814453	30.238056625024	12.3835307651792
NDUFA3	8.44244852027479	7.23960260216444	8.44244852027479	19.6332240410485	8.44244852027479	11.1271733426921	18.5038853966048	11.1271733426921	14.053666102981	7.23960260216444	14.053666102981	11.1271733426921	14.053666102981	19.6332240410485	18.5038853966048	19.6332240410485	18.5038853966048	7.23960260216444
COL9A2	9.88384218105952	9.14476118053379	9.88384218105952	24.7998619434754	9.88384218105952	14.055376852163	21.663085366436	14.055376852163	16.4530725290877	9.14476118053379	16.4530725290877	14.055376852163	16.4530725290877	24.7998619434754	21.663085366436	24.7998619434754	21.663085366436	9.14476118053379
NCLN	38.2998884835214	39.4367820469371	38.2998884835214	106.949403155642	38.2998884835214	60.6138118386557	83.9444558648913	60.6138118386557	63.7556561033431	39.4367820469371	63.7556561033431	60.6138118386557	63.7556561033431	106.949403155642	83.9444558648913	106.949403155642	83.9444558648913	39.4367820469371
VPS16	24.2977784747007	22.4808711452675	24.2977784747007	60.9663270330642	24.2977784747007	34.5528012895804	53.2550843760809	34.5528012895804	40.4471362671133	22.4808711452675	40.4471362671133	34.5528012895804	40.4471362671133	60.9663270330642	53.2550843760809	60.9663270330642	53.2550843760809	22.4808711452675
FLOT2	47.1541636929215	48.0099962984429	47.1541636929215	130.199275476175	47.1541636929215	73.7907286285391	103.350969668473	73.7907286285391	78.4948667811431	48.0099962984429	78.4948667811431	73.7907286285391	78.4948667811431	130.199275476175	103.350969668473	130.199275476175	103.350969668473	48.0099962984429
SHISA5	11.942975954021	10.668888045684	11.942975954021	28.9331722720739	11.942975954021	16.3979396635127	26.1762281187612	16.3979396635127	19.8807959480787	10.668888045684	19.8807959480787	16.3979396635127	19.8807959480787	28.9331722720739	26.1762281187612	28.9331722720739	26.1762281187612	10.668888045684
EMC6	5.55966121996404	4.0008330169691	5.55966121996404	10.8499396015873	5.55966121996404	6.14922737356763	12.1854855035366	6.14922737356763	9.25485328615585	4.0008330169691	9.25485328615585	6.14922737356763	9.25485328615585	10.8499396015873	12.1854855035366	10.8499396015873	12.1854855035366	4.0008330169691
RAPH1	46.9482502787056	45.9143217918894	46.9482502787056	124.515973592729	46.9482502787056	70.5697046599984	102.899655312321	70.5697046599984	78.1520943777859	45.9143217918894	78.1520943777859	70.5697046599984	78.1520943777859	124.515973592729	102.899655312321	124.515973592729	102.899655312321	45.9143217918894
NMB	5.76557459816237	4.3818647348702	5.76557459816237	11.8832671881127	5.76557459816237	6.73486807888504	12.6367997807465	6.73486807888504	9.59762562955677	4.3818647348702	9.59762562955677	6.73486807888504	9.59762562955677	11.8832671881127	12.6367997807465	11.8832671881127	12.6367997807465	4.3818647348702
CEP135	4.73600771409761	3.8103171313377	4.73600771409761	10.3332757359682	4.73600771409761	5.85640697990082	10.3802284098791	5.85640697990082	7.88376392408299	3.8103171313377	7.88376392408299	5.85640697990082	7.88376392408299	10.3332757359682	10.3802284098791	10.3332757359682	10.3802284098791	3.8103171313377
USF3	36.0348411976483	36.960075975898	36.0348411976483	100.232774101721	36.0348411976483	56.8071474005952	78.979998540096	56.8071474005952	59.9851601167017	36.960075975898	59.9851601167017	56.8071474005952	59.9851601167017	100.232774101721	78.979998540096	100.232774101721	78.979998540096	36.960075975898
STK4	16.0612435298638	14.8602369271065	16.0612435298638	40.2997756818473	16.0612435298638	22.8399873981968	35.2025136889892	22.8399873981968	26.7362428358666	14.8602369271065	26.7362428358666	22.8399873981968	26.7362428358666	40.2997756818473	35.2025136889892	40.2997756818473	35.2025136889892	14.8602369271065
SETD3	14.6198498537912	13.3361100282375	14.6198498537912	36.1664652618062	14.6198498537912	20.4974245350219	32.0433136856507	20.4974245350219	24.3368363843112	13.3361100282375	24.3368363843112	20.4974245350219	24.3368363843112	36.1664652618062	32.0433136856507	36.1664652618062	32.0433136856507	13.3361100282375
TPR	105.016316620968	106.313416392616	105.016316620968	288.313494166307	105.016316620968	163.402313339792	230.171363540006	163.402313339792	174.814717035193	106.313416392616	174.814717035193	163.402313339792	174.814717035193	288.313494166307	230.171363540006	288.313494166307	230.171363540006	106.313416392616
RCCD1	8.44244852109687	8.19218188361757	8.44244852109687	22.2165429712946	8.44244852109687	12.5912750855443	18.5038853984066	12.5912750855443	14.0536661043495	8.19218188361757	14.0536661043495	12.5912750855443	14.0536661043495	22.2165429712946	18.5038853984066	22.2165429712946	18.5038853984066	8.19218188361757
SLC19A1	13.3843695450832	11.0499197555017	13.3843695450832	29.9664998366778	13.3843695450832	16.983580356406	29.3354279357768	16.983580356406	22.2802022581222	11.0499197555017	22.2802022581222	16.983580356406	22.2802022581222	29.9664998366778	29.3354279357768	29.9664998366778	29.3354279357768	11.0499197555017
TBC1D24	5.9714879618911	4.00083304487368	5.9714879618911	10.8499396772623	5.9714879618911	6.14922741645661	13.0881140262424	6.14922741645661	9.94039794887095	4.00083304487368	9.94039794887095	6.14922741645661	9.94039794887095	10.8499396772623	13.0881140262424	10.8499396772623	13.0881140262424	4.00083304487368
MAGI3	14.0021097455887	12.7645624827608	14.0021097455887	34.6164739671043	14.0021097455887	19.6189635252687	30.6893709118671	19.6189635252687	23.3085193980425	12.7645624827608	23.3085193980425	19.6189635252687	23.3085193980425	34.6164739671043	30.6893709118671	34.6164739671043	30.6893709118671	12.7645624827608
TBC1D4	30.4751800176852	29.9109897074493	30.4751800176852	81.1162151414605	30.4751800176852	45.9727951402695	66.794513124232	45.9727951402695	50.7303068971331	29.9109897074493	50.7303068971331	45.9727951402695	50.7303068971331	81.1162151414605	66.794513124232	81.1162151414605	66.794513124232	29.9109897074493
DONSON	10.0897623638081	9.90677839278927	10.0897623638081	26.8663917619594	10.0897623638081	15.2265872178186	22.1144145576388	15.2265872178186	16.7958561996381	9.90677839278927	16.7958561996381	15.2265872178186	16.7958561996381	26.8663917619594	22.1144145576388	26.8663917619594	22.1144145576388	9.90677839278927
ITGAE	4.3241809417171	2.47670615737525	4.3241809417171	6.71662928805718	4.3241809417171	3.80666457075807	9.47759982042646	3.80666457075807	7.19821921067376	2.47670615737525	7.19821921067376	3.80666457075807	7.19821921067376	6.71662928805718	9.47759982042646	6.71662928805718	9.47759982042646	2.47670615737525
SPC24	3.70644081411714	3.04825372456203	3.70644081411714	8.26662064163499	3.70644081411714	4.6851256138794	8.12365700412821	4.6851256138794	6.16990219211523	3.04825372456203	6.16990219211523	4.6851256138794	6.16990219211523	8.26662064163499	8.12365700412821	8.26662064163499	8.12365700412821	3.04825372456203
SATB1	8.44244851133022	6.85857088009566	8.44244851133022	18.5998964432207	8.44244851133022	10.541532630969	18.5038853770004	10.541532630969	14.0536660880915	6.85857088009566	14.0536660880915	10.541532630969	14.0536660880915	18.5998964432207	18.5038853770004	18.5998964432207	18.5038853770004	6.85857088009566
ABCB8	9.67792878182821	8.00166603679051	9.67792878182821	21.6998792109098	9.67792878182821	12.2984547515192	21.2117710431267	12.2984547515192	16.1103001506744	8.00166603679051	16.1103001506744	12.2984547515192	16.1103001506744	21.6998792109098	21.2117710431267	21.6998792109098	21.2117710431267	8.00166603679051
CPB2	22.6503909739597	19.6234355290124	22.6503909739597	53.2171898608064	22.6503909739597	30.1609605816185	49.6443937755633	30.1609605816185	37.7048235574725	19.6234355290124	37.7048235574725	30.1609605816185	37.7048235574725	53.2171898608064	49.6443937755633	53.2171898608064	49.6443937755633	19.6234355290124
LIX1L	6.38331472702688	5.33444401248155	6.38331472702688	14.4665861079403	6.38331472702688	8.19896981583245	13.9907425998164	8.19896981583245	10.6259426502203	5.33444401248155	10.6259426502203	8.19896981583245	10.6259426502203	14.4665861079403	13.9907425998164	14.4665861079403	13.9907425998164	5.33444401248155
RRM1	44.4772897941136	46.2953534403208	44.4772897941136	125.549300990859	44.4772897941136	71.1553452585418	97.4838841036927	71.1553452585418	74.0388263465127	46.2953534403208	74.0388263465127	71.1553452585418	74.0388263465127	125.549300990859	97.4838841036927	125.549300990859	97.4838841036927	46.2953534403208
GADD45GIP1	26.5628259502501	25.1480935155733	26.5628259502501	68.1996210743497	26.5628259502501	38.6522867570598	58.2195421166028	38.6522867570598	44.2176325694983	25.1480935155733	44.2176325694983	38.6522867570598	44.2176325694983	68.1996210743497	58.2195421166028	68.1996210743497	58.2195421166028	25.1480935155733
TRPV1	4.32418094673686	2.47670615746054	4.32418094673686	6.71662928828848	4.32418094673686	3.80666457088916	9.47759983142861	3.80666457088916	7.19821921902987	2.47670615746054	7.19821921902987	3.80666457088916	7.19821921902987	6.71662928828848	9.47759983142861	6.71662928828848	9.47759983142861	2.47670615746054
SDF4	41.3885889822171	41.5324568282145	41.3885889822171	112.632705784116	41.3885889822171	63.8348362294434	90.7141696410603	63.8348362294434	68.8972409642441	41.5324568282145	68.8972409642441	63.8348362294434	68.8972409642441	112.632705784116	90.7141696410603	112.632705784116	90.7141696410603	41.5324568282145
UBAP2	40.5649357604406	42.2945199603252	40.5649357604406	114.69936013358	40.5649357604406	65.0061171733085	88.9089131700619	65.0061171733085	67.5261520750797	42.2945199603252	67.5261520750797	65.0061171733085	67.5261520750797	114.69936013358	88.9089131700619	114.69936013358	88.9089131700619	42.2945199603252
CNPY2	32.7402271728409	31.435116575087	32.7402271728409	85.2495254768051	32.7402271728409	48.3153579554425	71.7589701625254	48.3153579554425	54.5008026661768	31.435116575087	54.5008026661768	48.3153579554425	54.5008026661768	85.2495254768051	71.7589701625254	85.2495254768051	71.7589701625254	31.435116575087
TRMT12	4.94192108123773	3.81031714962007	4.94192108123773	10.3332757855486	4.94192108123773	5.85640700800058	10.831542662852	5.85640700800058	8.22653624907593	3.81031714962007	8.22653624907593	5.85640700800058	8.22653624907593	10.3332757855486	10.831542662852	10.3332757855486	10.831542662852	3.81031714962007
CCT5	37.8880616603349	38.103171465191	37.8880616603349	103.33275777139	37.8880616603349	58.5640700323443	83.0418271640838	58.5640700323443	63.0701113053601	38.103171465191	63.0701113053601	58.5640700323443	63.0701113053601	103.33275777139	83.0418271640838	103.33275777139	83.0418271640838	38.103171465191
PSMD7	40.153109187973	41.9134883295912	40.153109187973	113.666032783445	40.153109187973	64.4204766019657	88.006285018772	64.4204766019657	66.8406076944542	41.9134883295912	66.8406076944542	64.4204766019657	66.8406076944542	113.666032783445	88.006285018772	113.666032783445	88.006285018772	41.9134883295912
MTCH1	15.2375900224048	14.6697210261762	15.2375900224048	39.7831117747388	15.2375900224048	22.5471669810158	33.3972565918412	22.5471669810158	25.3651534711428	14.6697210261762	25.3651534711428	22.5471669810158	25.3651534711428	39.7831117747388	33.3972565918412	39.7831117747388	33.3972565918412	14.6697210261762
