genes	control	control	control	control	infected	infected	infected	infected
INVS	923.319544229476	926.620429157662	923.939660407485	925.142307124909	957.390641179628	958.94143711648	971.457423485829	971.517398689775
RNF122	107.836589258068	108.222107115254	107.909014036682	108.049473881705	101.749426399126	101.914241669142	103.244413888427	103.250787924622
XPNPEP2	1114.12775084043	1118.1107787356	1114.87601686272	1116.32719602459	1158.95070858723	1160.82799459002	1175.97897961903	1176.05158144124
LOC105373116	64.156290838063	64.3856507977857	64.1993792294204	64.2829443971467	59.8037183266167	59.9005893000735	60.6824044664408	60.6861508370957
LIFR	3910.17676824045	3924.15572454165	3912.80290551656	3917.89600820702	3723.28719980429	3729.31823709757	3777.99284267394	3778.22608592862
NR2C1	1345.86874916428	1350.68025553518	1346.77265614865	1348.52568373632	1395.86683626497	1398.12788261842	1416.37607676683	1416.46352006801
HPSE2	28.2064101764064	28.3072486291516	28.2253540527526	28.2620936049705	29.7696528249923	29.817874161881	30.2070534090468	30.2089183123818
SRPK2	1302.73129024973	1307.38857938471	1303.60622542653	1305.30306539889	1240.01938838607	1242.02799067067	1258.23878811866	1258.3164684432
ERP27	3831.10143480707	3844.79769528757	3833.67446382412	3838.66456892207	3645.47468051611	3651.37967590595	3699.03703691266	3699.26540564538
PBX2	33.4440115146594	33.5635744917856	33.4664730478603	33.5100347063533	35.7317753493546	35.7896542230817	36.2567764133239	36.2590148105065
MAD1L1	1905.57033111295	1912.38278128243	1906.85014263437	1909.33219548146	1976.58806704173	1979.78977448627	2005.62974851655	2005.75357077607
SSR4P1	55.6625434859357	55.8615381373601	55.6999273406808	55.7724291907989	52.340448063495	52.4252299181514	53.1094776080193	53.1127564462617
PTPN3	1329.16816337684	1333.91996483597	1330.0608539806	1331.79212863906	1265.9558505837	1268.00646514465	1284.5563304646	1284.63563556438
CEP83	985.929283507351	989.453999444024	986.591449387946	987.875646851147	938.181423338677	939.70110389201	951.965967784993	952.024739638176
DICER1-AS1	67.4002498984576	67.6412070735073	67.4455169846197	67.5333074898685	63.520975360723	63.6238676037189	64.4542785431898	64.458257779343
FAM175B	1857.87337748331	1864.51531013657	1859.12115496757	1861.54108134386	1927.03970131491	1930.16114956227	1955.35337684907	1955.4740951788
LOC102723983	29.2010666838577	29.3054610525311	29.2206785874277	29.2587137045355	31.5002745705053	31.5512991948462	31.9631028935636	31.9650762107348
PPP4R1	4187.35570410485	4202.32558037251	4190.16799918884	4195.62213435115	3988.85780373231	3995.31901633314	4047.46543155115	4047.71531132854
KCTD9	1316.63166608906	1321.338649332	1317.51593698067	1319.23088253898	1252.76564572072	1254.79489458701	1271.17232410368	1271.25080291041
RNASEH2B	628.773360897141	631.021237618913	629.195655146007	630.01464811893	653.119161117785	654.1770934787	662.715332904186	662.756247190585
UTP20	3308.18307183178	3320.00988922099	3310.40490051014	3314.71389140808	3149.92607503839	3155.02837325235	3196.20741775508	3196.40474312117
C15orf57	348.207003748728	349.451850408529	348.440865143377	348.894413443811	362.220408575733	362.807138708348	367.542453115483	367.565144211409
DZIP3	1709.27985402684	1715.39056200814	1710.42783372342	1712.65421333214	1628.19326357376	1630.83063581134	1652.11603783746	1652.21803509839
PDZD11	707.163182053011	709.691303876052	707.638124159917	708.559221828535	672.803061717214	673.892878360008	682.688445798743	682.730593172141
ATMIN	5505.32194493839	5525.00357557909	5509.01940723575	5516.19022627324	5708.131128275	5717.37724598286	5791.99975462565	5792.3573373237
PDCD6	1532.3933838817	1537.87171936861	1533.42256379493	1535.41854436791	1457.88164954006	1460.24314843223	1479.30206343403	1479.39339161868
CREB1	3749.54396832418	3762.94865931114	3752.06222204191	3756.94609650718	3888.65628759188	3894.9551922513	3945.79167111077	3946.03527381994
THAP11	850.442514396752	853.482862557479	851.013685195572	852.121407765391	809.371420474015	810.682452623576	821.263380857753	821.314083479987
PAF1	1878.10751151768	1884.82178158488	1879.36887857008	1881.81516041022	1788.82150661401	1791.71906692522	1815.10436507937	1815.21642480721
PRKD1	255.60067516491	256.51445243905	255.772340667682	256.105266917191	242.572225853666	242.965148038265	246.136299438519	246.151495240621
IMP4	1354.64467742924	1359.48755791056	1355.55447846743	1357.31893692038	1404.51654684822	1406.79160413457	1425.15287611673	1425.24086127422
ZNF14	307.01743229665	308.115025455262	307.223630116124	307.623527973211	291.577838091382	292.050140312794	295.861943029666	295.880208761075
C12orf45	449.071627403768	450.677067011147	449.373231093388	449.958158079891	466.365632329568	467.121058481231	473.217865412807	473.24708062832
RGS5	176.468183250185	177.09906036097	176.586702105354	176.816556311996	166.953852994977	167.22428738793	169.406878337243	169.417337068457
WDR4	92.0980855718929	92.4273379791218	92.1599401196318	92.2799001713672	96.5418734720593	96.698253468559	97.9603472477075	97.9663950596472
KLHL32	38.6847381431617	38.8230368176408	38.7107194322122	38.7611072677488	35.7153715005607	35.7732238030837	36.2401315454933	36.242368915066
RRAGC	363.939691411913	365.240782729277	364.184119131302	364.658159649509	378.014973105746	378.627287514459	383.569084569183	383.592765106814
PIK3R4	1185.12705757106	1189.3639093379	1185.92300786366	1187.46666539201	1128.43802531163	1130.26588640549	1145.01797853588	1145.08866890802
LOC105371603	62.6477657178773	62.8717326716097	62.6898409596292	62.7714412357909	58.5821118963624	58.6770040931246	59.4428491750017	59.4465190188015
CALY	50.9254387854514	51.1074981974921	50.9596411248911	51.0259727780782	47.6377664367154	47.7149308160744	48.3377002580794	48.3406844994482
SOCS6	2001.82224880237	2008.97880140788	2003.16670465163	2005.77412802032	1906.55442907847	1909.64269496998	1934.56711789662	1934.68655293787
REPS2	51.1731162537522	51.3560611174519	51.2074849373421	51.2741391966044	47.8826823654434	47.9602434633526	48.5862146960308	48.5892142800217
NAA25	2156.58914655564	2164.29899376362	2158.03754632953	2160.84655743966	2236.61713212432	2240.24003860743	2269.47937763484	2269.61948927044
FASTKD1	807.233724192318	810.119600106418	807.775875276343	808.827317320066	768.236836333352	769.481238057248	779.524413077356	779.572538846458
SNRPC	3798.38004244477	3811.95932332536	3800.93109525121	3805.87857992011	3939.32491336198	3945.70589183285	3997.20476261702	3997.45153943405
ENDOD1	3186.57651226546	3197.96858389178	3188.71666803284	3192.86726335626	3036.40259706571	3041.32100822166	3081.01595810116	3081.20617185215
ADGRG1	1281.84215257467	1286.42476264524	1282.70305827241	1284.37268962234	1329.74057626627	1331.894510297	1349.27823456948	1349.3615354279
LOC105371093	30.2039331547207	30.3119127900977	30.2242185994573	30.2635599751369	27.7743921899701	27.8193815733045	28.1824767395976	28.1842166509404
FRG1B	594.824869147664	596.951379365877	595.224363046331	595.999137262683	566.272554140476	567.189811045171	574.592703097914	574.628176926947
LOC100288069	56.4142884500174	56.6159706039833	56.4521771887074	56.5256582053763	59.3109083501414	59.4069810624953	60.1823537145086	60.1860692133567
TBC1D10A	202.441910847268	203.165644528122	202.577874073443	202.8415597076	211.139704172314	211.481711479734	214.241944916101	214.255171645374
CTSD	5691.82335513213	5712.17173186072	5695.64607476039	5703.05981653266	5902.72870200224	5912.29003182277	5989.45651831067	5989.82629146544
EXOSC8	915.56339469404	918.836551240148	916.17830171793	917.370845857285	949.131597521558	950.669015333749	963.077031065615	963.136488886367
EXOSC6	2254.18926879268	2262.2480382936	2255.70321837017	2258.63935607191	2146.94072961101	2150.418376892	2178.4853745749	2178.61986848217
EFTUD2	6231.19584132007	6253.47248494332	6235.38081213942	6243.49710001725	5937.99704471138	5947.61550273039	6025.24305294466	6025.61503546514
DDX52	446.063662183773	447.658348258292	446.363245675827	446.944254712666	463.931258236352	464.682741151795	470.747723463766	470.776786179269
TCF25	3518.32637738737	3530.90446108996	3520.6893416718	3525.27204946244	3352.56807927474	3357.99862009238	3401.82680743587	3402.03682719755
LOC105374339	38.1942884950171	38.3308338026778	38.2199403902372	38.269689402884	40.4349608924437	40.5004580577194	41.0290650835322	41.031598109156
ZNF510	523.912351558482	525.785348177863	524.264219475814	524.946628370717	544.923971046998	545.806647191765	552.930448804817	552.964585263742
AMZ2P1	566.870022556981	568.896593667052	567.250741533432	567.989103865406	539.229993978459	540.10344693248	547.152811073186	547.186590836087
SLC35G2	148.759078771569	149.290895306935	148.858987748855	149.052750156344	155.002206547915	155.253281481989	157.279628326139	157.289338353112
SFXN2	328.991762304879	330.167914111127	329.212718435952	329.641238405521	312.619887058494	313.126273511188	317.213159341188	317.232743240045
CYB5A	3868.08034439739	3881.90880518286	3870.67820904175	3875.71648009103	3684.98744206466	3690.95644082723	3739.1303529299	3739.36119691758
CEMIP	15613.3416984528	15669.1596919233	15623.8278685338	15644.1646352134	16218.615214376	16244.8863742286	16456.9126446157	16457.9286507405
TWF2	876.661903843088	879.795986819665	877.250684003342	878.392557981357	835.099309871873	836.452016448388	847.369285878274	847.421600209822
MSTO2P	51.171952031467	51.3548927330498	51.2063199331466	51.2729726759803	53.8549090045045	53.9421440060508	54.6461902730922	54.6495639838975
LOC105371511	34.9430913380695	35.0680135540703	34.9665596772634	35.0120739245866	37.7181978270066	37.7792943381062	38.2723850678187	38.2747479033321
NINJ1	2923.07387223452	2933.52391691205	2925.0370554131	2928.84443198084	3029.36846969891	3034.27548686825	3073.87847946464	3074.06825256663
RNF10	4583.89913006798	4600.28665662402	4586.97775006112	4592.94839291844	4368.84896641817	4375.92569448969	4433.03974152702	4433.31342563934
ANKRA2	1320.43983723326	1325.16043476045	1321.32666575354	1323.04657154967	1257.74244121669	1259.7797515721	1276.22224283253	1276.30103340785
TOB2P1	82.1220602270483	82.4156481539683	82.17721471656	82.2841807466602	86.076878989016	86.2163076281226	87.3415923319873	87.3469845701713
WDR78	76.8785099394141	77.153352074346	76.9301427766616	77.0302789518319	80.3845310056851	80.5147390928623	81.5656076214434	81.5706432656556
STC1	120.825204988126	121.257157393534	120.906353128867	121.063730969583	126.291286451035	126.495854999613	128.146863430029	128.15477487739
EPM2AIP1	487.98056449956	489.725104296937	488.308300053834	488.943906900597	464.429207669034	465.181497170549	471.252989185085	471.282083094352
RFX2	60.1545793077874	60.369633072694	60.194980085658	60.2733329243851	63.0023191316341	63.1043712473736	63.9280017839301	63.9319485291524
HPS4	1196.64810533848	1200.92614507017	1197.45179335109	1199.01045733128	1240.68496484226	1242.69464523774	1258.91414377962	1258.99186579882
NR0B2	1013.97238329755	1017.59735384923	1014.65338337262	1015.97410767219	1051.6338084007	1053.33726085467	1067.08528997188	1067.1511689866
RNF168	1720.29134760609	1726.44142188632	1721.44672279793	1723.68744515146	1782.82426268364	1785.71210856783	1809.01900463609	1809.13068866991
MAPRE3	39.9380011937037	40.0807803074202	39.9648241942698	40.0168444361636	37.4540168019546	37.5146853886077	38.0043224746702	38.0066687607102
SLC25A14	375.431978263562	376.774154724955	375.684124386665	376.173133894908	356.767052487409	357.344949190805	362.008971768322	362.031321241791
LOC105379298	27.7050625672692	27.8041086927783	27.7236697305401	27.7597562650024	25.5804447505411	25.6218803444102	25.9562939933939	25.9578964661202
XXYLT1	1599.78762063041	1605.50689179524	1600.86206359128	1602.94582683722	1524.73953560291	1527.20933191684	1547.14228135626	1547.23779781598
SEC62	3934.514609005	3948.58057354974	3937.15709196435	3942.28189529896	3749.53958647001	3755.6131477789	3804.63095131391	3804.86583913475
SNORA71B	64.6548760739027	64.8860184853245	64.6982993230814	64.7825139105032	67.758806649705	67.8685633963438	68.7543755862208	68.7586202989568
ST6GAL1	13154.0614478063	13201.0874676159	13162.8959259253	13180.0294187879	12543.2327745533	12563.5504939722	12727.5284186367	12728.3141824738
TRIM33	4540.87394304794	4557.10765374222	4543.92366663711	4549.83826811606	4705.19610717617	4712.81765546717	4774.32877518103	4774.62352957281
AP4E1	1700.56175807552	1706.64129869801	1701.70388255937	1703.91890663084	1620.56293454801	1623.18794706246	1644.37359764964	1644.47511691286
COL9A3	1695.82192844056	1701.88452408198	1696.960869579	1699.16971990425	1614.71909200846	1617.33463857779	1638.44389249843	1638.54504567738
YPEL2	1083.05638855992	1086.92833574409	1083.78378655819	1085.19449449634	1031.8927264442	1033.56420199305	1047.05415556404	1047.11879790966
RNF128	5882.25446905585	5903.2836406379	5886.20508526691	5893.86686831101	5604.69136506336	5613.76992946789	5687.04016808555	5687.3912708572
RBBP8NL	1789.42305860813	1795.82028006978	1790.6248637631	1792.95563189313	1705.62461181894	1708.38740853329	1730.68507207265	1730.79191997731
TBC1D9	2184.32927629717	2192.13829499648	2185.79630678602	2188.64145010648	2082.21130529983	2085.58410287381	2112.80489154073	2112.93533050924
EGFR	1384.54570258346	1389.49547979829	1385.47558562853	1387.27899091194	1318.56156900815	1320.69739511273	1337.9349760071	1338.01757656284
AVIL	63.6502968224687	63.8778478439639	63.6930453801499	63.7759514780605	59.5581506459501	59.6546238451391	60.4332287004674	60.4369596876716
CCDC109B	208.930533361837	209.677463991566	209.070854450703	209.342991677396	217.374730303069	217.726837200744	220.568581254312	220.582198573327
C4orf46	706.157462024797	708.681988379613	706.631728674041	707.551516367258	732.044883718446	733.230661166474	742.800698090047	742.846556634417
SNHG8	637.792498607984	640.072618918577	638.220850254032	639.0515908786	662.39384259723	663.466798228413	672.126285744264	672.167781037923
CCDC71	403.870684780514	405.314530158488	404.141930793903	404.667982426136	419.248379917743	419.927484826589	425.408327006075	425.43459058753
PYGB	4395.46663659362	4411.18051340231	4398.41870230942	4404.14390714786	4192.09876877236	4198.88919418271	4253.69258246764	4253.95519416218
GTF2IRD1	483.740175293935	485.469555619268	484.065062934976	484.69514656912	501.167963581064	501.979763078753	508.531541559903	508.56293694809
PPFIBP2	2813.60119222178	2823.65986998656	2815.49085179702	2819.15563747075	2682.19782999506	2686.54249487654	2721.60691898534	2721.7749437758
TNFRSF25	30.9510071575511	31.0616575966944	30.9717943491404	31.0121088073273	33.2332391867551	33.2870708935658	33.7215296722293	33.7236115500044
ZNF615	289.042411797134	290.075743915652	289.23653730526	289.61302225017	275.023046927733	275.468533446371	279.063915058169	279.081143723898
WAPAL	7045.79404111303	7070.9828887907	7050.52610911604	7059.70343145061	6718.005081488	6728.8870084006	6816.71161876605	6817.13246445592
NUDT15	911.065941451724	914.323019516968	911.677827914062	912.864514008483	867.47752025951	868.882673554169	880.22322395469	880.277566601211
KRI1	748.827509459823	751.50458204562	749.330433995598	750.305800489027	775.892236188677	777.149038245812	787.292292456295	787.34089779366
COA5	955.770384052541	959.18728135017	956.412294733752	957.65720947879	910.415976386519	911.890682046151	923.792567714107	923.849600216317
LOC101927967	89.8555569955417	90.1767923204669	89.9159054252106	90.0329445275868	84.8236634314901	84.9610620929565	86.0699634855988	86.0752772167916
CCDC23	447.328817854738	448.928026884838	447.629251045581	448.211907979212	425.166604869418	425.855296209145	431.413507457891	431.440141783255
METTL21A	776.274298500847	779.049493879385	776.79565673926	777.806773359446	739.658440549537	740.856550552836	750.526119652118	750.572455143519
CDC23	2383.01966808077	2391.53900870894	2384.62014221557	2387.72408472311	2467.9308803677	2471.92847238196	2504.19178051407	2504.34638267071
BTN1A1	79.8782121066417	80.1637782338629	79.9318595918566	80.0359029538586	83.3630487253687	83.4980814608962	84.5878882092352	84.5931104410325
LOC100128288	34.1979465013409	34.3202048103811	34.220914389341	34.2654580669438	31.739240010539	31.7906517147379	32.2055794132748	32.2075677003029
IL17RE	1135.76482767659	1139.82520853289	1136.52762550585	1138.00698749955	1081.56574392901	1083.31768058786	1097.45701047716	1097.52476456132
TTC13	1421.48582322158	1426.56766207014	1422.44051584268	1424.29203655384	1354.87981692255	1357.07447187804	1374.78684192985	1374.87171762201
GCLM	786.783354776868	789.59612023143	787.311771065611	788.336575993504	814.571745096049	815.891200810608	826.540112989149	826.591141382826
FAM32A	3294.29242162572	3306.0695796763	3296.50492112116	3300.79581910103	3412.71042768869	3418.23838799796	3462.85281742549	3463.06660477112
JMJD8	795.761900212303	798.60676413753	796.296346635807	797.332846342894	825.134669792527	826.47123549333	837.258236990729	837.309927092945
ZNF469	102.834005130704	103.201638654507	102.903070093782	103.037013948304	107.66651817906	107.840918044429	109.248444518997	109.255189228114
RECQL4	662.477501631157	664.845871296961	662.922432120169	663.785325576377	686.729407845082	687.841782595362	696.819409426381	696.862429207982
ATP6V0B	1002.19528026818	1005.77814745258	1002.86837065244	1004.1737549818	1038.97520875994	1040.65815662149	1054.24069962077	1054.30578564455
BCAM	5755.55241219959	5776.12862151905	5759.41793328217	5766.91468373954	5962.32867532694	5971.98654609167	6049.93218418359	6050.30569094552
SLC1A7	35.9404547946709	36.0689426039946	35.964592979119	36.0114063172008	38.6996756388701	38.7623619626724	39.2682835708025	39.2707078904472
AZIN2	69.8907315155891	70.1405922097784	69.9376712490503	70.0287056686734	73.1758106987597	73.294341991031	74.2509707796134	74.2555548375536
PTPN9	1351.89175189275	1356.72479061293	1352.79970402211	1354.56057672094	1399.95482170766	1402.22248984217	1420.52412630334	1420.61182569409
RPL35	12446.246248312	12490.7418153238	12454.6053464187	12470.8168923438	11867.2458239457	11886.4685694101	12041.6093035949	12042.3527206056
MRFAP1L1	4105.68778382259	4120.36569572227	4108.44522942472	4113.79299008553	3915.36835456527	3921.71052783747	3972.89621406513	3973.14149013686
CETP	47.4278509842532	47.5974064533956	47.4597042877681	47.5214802456769	43.6253830936818	43.6960481534133	44.2663636303699	44.269096518217
YKT6	2536.62017937433	2545.68864475119	2538.32381406995	2541.62782507149	2418.52313010774	2422.44069069589	2454.05809035325	2454.20959738887
ZNF547	33.1977617275377	33.3164443569922	33.2200578754418	33.26329878745	35.2470357522687	35.3041294374162	35.7649146175302	35.7671226484705
MYL12A	7651.09746219686	7678.45028111517	7656.23606166167	7666.20180678763	7922.01013496732	7934.84232759652	8038.40691931316	8038.90318922961
ZBTB37	451.502419822893	453.116549559393	451.805656071591	452.393749225801	468.586326860138	469.345350126611	475.471188240737	475.500542570423
TFPI	18518.0010873629	18584.2032933829	18530.438073161	18554.5582310848	17663.9821612025	17692.5945484413	17923.5161288796	17924.6226792124
PABPN1	100.096051258934	100.453896545581	100.163277368387	100.293654969756	94.5369689784787	94.6901014001551	95.9259850240815	95.9319072398949
PEX12	337.231145958212	338.436753717699	337.457635791168	337.896887763288	350.269761785609	350.837134078605	355.416217449112	355.43815990342
MARS2	613.332704015409	615.525380095213	613.744628072079	614.5435092046	583.66024684456	584.605668598624	592.235870294388	592.272433365755
C1orf198	871.148547898619	874.262920522854	871.733625200812	872.868317895305	903.185595922092	904.648589701364	916.455952465664	916.512532024714
ZNF552	455.800888527162	457.430385371018	456.107011696213	456.700703713037	434.08977286331	434.792918086409	440.467782082924	440.494975395182
TMEM177	610.57173427911	612.754539839606	610.981804024333	611.777088924963	633.472611411088	634.49871999167	642.78011969285	642.819803232075
ZBTB4	1159.94547859577	1164.09230573892	1160.72451653705	1162.23537443121	1201.50136467907	1203.44757488243	1219.15482546151	1219.23009284589
SMIM4	450.283129231376	451.892899980827	450.585546585006	451.172051582833	427.742847799744	428.435712176994	434.027602699395	434.054398412064
MKRN3	200.182514786529	200.898171083501	200.316960566161	200.57770328064	208.650184620247	208.988159365993	211.715847265105	211.728918039811
FAM200B	676.445840648127	678.864147391534	676.9001524971	677.781240062998	644.472740508997	645.516667266169	653.941871867803	653.982244503994
ZFP1	978.99993689773	982.499880288506	979.657448918279	980.932620734827	933.550244919872	935.062423819892	947.266744227833	947.325225963422
C5orf45	232.896135733997	233.728743847929	233.05255250484	233.355905525895	241.840220876743	242.231957348536	245.393539233569	245.408689179626
SLC25A44	1090.57436819182	1094.47319229614	1091.3068153855	1092.72731567948	1039.92474999925	1041.60923594215	1055.20419231241	1055.26933781968
CHD7	3341.41085962286	3353.35646698527	3343.65500461511	3348.00727553476	3461.26537153123	3466.87198187779	3512.1211710253	3512.33800006836
ZUFSP	854.167854719494	857.221521042714	854.741527516476	855.854102434908	813.442972238147	814.760599549245	825.394755258383	825.445712940712
MRPL55	710.134662159449	712.673407080376	710.611599959934	711.536568055447	735.859532934687	737.051489409593	746.671395316151	746.717492827098
SLC18B1	456.284822298078	457.916049214368	456.591270484792	457.185592837413	473.175060848804	473.941517016455	480.127343738767	480.15698552714
GLUL	14297.0398689116	14348.1520583111	14306.6419896245	14325.2642403661	14805.202583652	14829.1842762061	15022.7329759345	15023.6604396115
LRP5L	211.930721513488	212.688377872909	212.073057576717	212.349102623247	220.539464676148	220.896697858743	223.779814545981	223.793630118019
TTC28	1442.9814058596	1448.14009182485	1443.9505352579	1445.83005450117	1494.42632058302	1496.84701508974	1516.38367928291	1516.47729678814
RNF8	1268.99635290216	1273.53303899464	1269.84863115533	1271.50153053104	1314.37719542904	1316.50624362159	1333.68912211923	1333.77146054721
GPATCH2L	2494.81165227445	2503.73065137192	2496.48720769438	2499.73676204742	2379.84118704891	2383.69609003677	2414.80779990435	2414.95688373117
LOC101927021	222.16214239548	222.956376279112	222.311350044664	222.600721771883	231.224084155453	231.598624447354	234.6214213717	234.63590627578
EIF4G1	18291.2098082225	18356.601231107	18303.4944773691	18327.3192339997	18937.9335025018	18968.6094555192	19216.1854264822	19217.3717827878
THTPA	96.8511629836364	97.1974077329954	96.9162097742091	97.04236082773	91.5355793683122	91.6838500934019	92.8804964929036	92.8862306883352
DEF6	800.246674566036	803.107571644859	800.784133035747	801.8264742732	829.826434219367	831.17059971162	842.018936736117	842.070920751305
PHF14	5668.52480420886	5688.78988817486	5672.33187615757	5679.71527098661	5409.87983710779	5418.64284283334	5489.36630657812	5489.70520549001
CNTNAP3	55.6615433385982	55.8605344144768	55.6989265216283	55.7714270690296	52.1191684108884	52.2035918333945	52.8849467300841	52.8882117063858
TMTC1	255.353085416186	256.265977552266	255.524584633722	255.857188391413	264.968827794688	265.398028336099	268.861970946709	268.878569771476
FAM110C	1767.48181799587	1773.8005991051	1768.66888706261	1770.97107617992	1684.75808683057	1687.48708363006	1709.51195868465	1709.61749941747
COA4	1289.01933222006	1293.62760084435	1289.88505822648	1291.56403803177	1229.6368062508	1231.62859067078	1247.7036564217	1247.78068633516
ZNF626	361.951033319179	363.245015146047	362.194125423977	362.665575665457	376.230397756711	376.839821483104	381.758288749774	381.781857493675
MAGED1	6514.22105957284	6537.50952373328	6518.59611465687	6527.08104993506	6216.41845255219	6226.48790180659	6307.7552604706	6308.14468454523
CAPN3	203.430125703867	204.157392271624	203.566752630949	203.831725439585	211.632254856686	211.975060005203	214.741732566193	214.754990151029
INTS9	687.196835449	689.653577203258	687.658367838086	688.55345884265	712.238836456495	713.392531767621	722.703643852263	722.748261657824
ZDHHC5	2438.77945546589	2447.49813839427	2440.41737876598	2443.59394978624	2525.18325842183	2529.27358870973	2562.28535828748	2562.44354698749
NECAP1	1465.02605966406	1470.26355568585	1466.00999460455	1467.91822755879	1396.78248247038	1399.04501200149	1417.30517641046	1417.39267707179
MDP1	45.9306535967856	46.0948565567975	45.9615013585814	46.0213271795798	42.4555685564776	42.5243387328113	43.0793612016973	43.0820208071637
BAX	563.897410351242	565.91335431615	564.276132873776	565.010623304269	585.113115448103	586.060890580851	593.71008565597	593.746739741482
PDCD11	6287.15892621046	6309.63563892638	6291.38148273298	6299.5706639236	6001.43993504109	6011.16115881978	6089.6180991664	6089.99405603143
CREBZF	1830.31561821511	1836.85903135496	1831.54488746735	1833.92891917539	1897.0817156744	1900.15463752051	1924.95522348161	1925.07406510999
TRMT5	602.778109146238	604.933052348682	603.182944568132	603.968078077793	624.479447312673	625.490988629127	633.654820522109	633.693940689574
SMG6	1557.12632541252	1562.69308163571	1558.17211636499	1560.2003122107	1611.94043011266	1614.55147576314	1635.62440418307	1635.7253832943
C16orf93	127.306553833718	127.761677184496	127.392054952038	127.557874911154	133.265495102265	133.481360580198	135.223542975202	135.231891317983
MRPL15	801.488825846926	804.354163640198	802.02711856531	803.071077735764	764.204087241584	765.441956657102	775.432411470335	775.480284610114
PICALM	6844.69251153294	6869.16241741828	6849.28951653129	6858.2048991117	6532.82795493234	6543.40992911603	6628.81371532444	6629.22296069627
LGALS2	1592.36454219177	1598.05727571003	1593.4339996944	1595.50809419568	1518.06657119025	1520.52555853482	1540.37127218142	1540.46637061699
SRGAP2D	303.542113313993	304.627282141156	303.745977053637	304.141348221136	288.631883109665	289.099413428345	292.872703618762	292.890784802461
HAUS3	488.475214643622	490.22152282467	488.803282412846	489.43953355375	507.049665794915	507.870992563399	514.499662651351	514.5314264955
LIN54	5046.56367888496	5064.60524000091	5049.95303179121	5056.52630675394	5223.55663422786	5232.01783079262	5300.30548770241	5300.63271450094
SBK1	35.9428013220054	36.0712975202091	35.9669410824188	36.013757476911	38.207320145436	38.2692089443139	38.7686939795555	38.7710874558643
MBTPS1	8329.96792595157	8359.747719687	8335.56246568102	8346.4124565049	7950.17212206243	7963.04993190709	8066.98268582571	8067.48071993416
RFC2	592.587924508101	594.706437606691	592.98591603896	593.75777657917	613.539284223788	614.533104497507	622.553915426831	622.592350253867
ENTPD6	4434.39208668731	4450.24512272028	4437.37029535816	4443.14620156545	4232.32147502902	4239.17705379135	4294.50627429313	4294.77140571672
GATM	1230.79416365347	1235.19427619294	1231.62078470514	1233.22392477728	1173.77005295794	1175.67134356036	1191.01606216496	1191.08959233674
DNLZ	47.1819782117641	47.3506546810694	47.2136663831912	47.2751220856862	43.9105604195336	43.9816874138393	44.5557310194925	44.5584817721145
SNORD55	331.038520955087	332.22198996243	331.260851722015	331.692037645736	311.099788204609	311.603712378036	315.670725926319	315.690214599429
C8orf58	391.388588878843	392.787810526612	391.651451716924	392.161245108165	372.152335548658	372.755153567798	377.620308248346	377.643621524311
MYRFL	35.944981189629	36.0734851809008	35.9691224140763	36.0159416479004	37.939475405017	38.0009303449065	38.4969138406762	38.4992905380003
LOC100288152	55.1598534540671	55.3570509790685	55.1968996941443	55.2687467779678	58.0522986520065	58.1463326492091	58.9052514722954	58.9088881262393
ZNF226	808.249213064105	811.138719370232	808.792046166703	809.84481090999	770.93468427025	772.183456009309	782.261900047676	782.310194821961
ZCCHC10	776.053445261563	778.827851085571	776.574655171408	777.585484124746	803.55472398402	804.856334160047	815.361220608507	815.411558847027
LOC105371492	35.6897474174258	35.8173389431085	35.7137172227883	35.7602040082631	33.5038962148528	33.5581663360383	33.996163419265	33.998262252199
PLIN3	1485.16270973346	1490.47219466217	1486.1601687703	1488.09463021311	1416.71587236217	1419.01069030171	1437.53144430227	1437.62019367972
WDR11	5313.27240745948	5332.26745735173	5316.84088621488	5323.76155594352	5073.03567626789	5081.25305669326	5147.57295020836	5147.89074770525
BCS1L	648.221808750391	650.539214043064	648.657164887989	649.501489948937	672.442943658101	673.53217697618	682.323036584563	682.365161398566
LOC105378120	42.6837028613176	42.8362979107072	42.7123699190519	42.7679665057964	45.1697888183291	45.2429555299669	45.8334610528327	45.8362906891171
DIRC2	1134.31915941631	1138.37437198109	1135.08098631164	1136.5584652864	1081.89100936678	1083.64347289554	1097.78705498621	1097.85482944643
XPC	2021.03878287473	2028.26403495497	2022.39614485572	2025.02859823895	2091.57562802163	2094.96359406814	2122.30680270712	2122.43782829841
ZNF77	335.714615430149	336.91480156416	335.940086736939	336.377363390252	319.744378890698	320.262305703732	324.442330153252	324.462360361935
CXADR	6538.9556800402	6562.33257093915	6543.34734729106	6551.86450002885	6766.00195149348	6776.96162446687	6865.41369884222	6865.83755126931
CAST	7709.82682007719	7737.3895975667	7715.00486311836	7725.04710469661	7361.75408201805	7373.67876336278	7469.91911686312	7470.3802898509
RNF187	1853.06550788295	1859.69025231096	1854.31005632507	1856.72372033137	1767.31663356871	1770.17935995915	1793.28352449205	1793.39423705908
ZC4H2	397.399378440854	398.820088775606	397.66627822137	398.183900815818	379.029278357313	379.643235753116	384.598292840011	384.622036918231
CC2D2A	186.962226793334	187.630620309337	187.08779361604	187.33131657593	195.204675291406	195.520870796434	198.072785292036	198.085013780292
